obese,"খুব মোটা, স্থূলকায়, স্থূলাঙ্গ, মেদবহুল"
obesity,মেদবাহুল্য
obey,"আজ্ঞানুবর্তী হওয়া, মান্য করা, বাধ্য থাকা, আদেশ মেনে চলা, কথা শোনা, কথা শুনে চলা"
obeyed,প্রতিপালিত
obeying,"মাননা, প্রতিপালক, অনুগমন, অনুজীবী, অনুবর্তী, অনুগ"
obfuscate,"বিভ্রান্ত করা, ধন্দে ফেলা, কোনো বিষয়কে অস্পষ্ট বা ঘোলাটে করে তোলা, কিংকর্তব্যবিমূঢ় করা, হতভম্ব করা, ঘাবড়ে দেওয়া"
obfuscation,"বিভ্রান্তি, কিংকর্তব্যবিমূঢ়তা"
obfuscatory,বিভ্রান্তিকর
obituary,"শোক সংবাদ, মৃত্যুসংবাদজ্ঞাপক, মৃত্যুসংবাদ সংক্রান্ত"
object,"ইন্দ্রিয়গ্রাহ্য বস্তু, জিনিস, সামগ্রী, উদ্দেশ্য, অভীষ্ট, অভিপ্রায়, লক্ষ্য"
object of thought,"চিন্তার বিষয়, চিন্তার বিষয়"
object lesson,"মূল শিক্ষা, বিষয়গত পাঠ"
object glass,"লেন্স, দূরবীক্ষণ অণুবীক্ষণ প্রভৃতি যন্ত্রের সামনের দিকে অবস্থিত লেনস"
object lesson,"মূল শিক্ষা, বিষয়গত পাঠ"
object choice,পাত্রবরণ
objection,"আপত্তি, প্রতিবাদ, অপছন্দ, অসন্মতি"
objective,"বিষয়মুখী, চিন্তা নিরপেক্ষ, বস্তুগত, অবস্থা সম্পর্কীয়, নৈর্ব্যক্তিক, বস্তুনিষ্ঠ, উদ্দেশ্য"
objective reporting,"উদ্দেশ্য প্রতিবেদনের, বাস্তব প্রতিবেদন"
objective value,"উদ্দেশ্য মূল্য, বাস্তব মূল্য"
objective test,"উদ্দেশ্য পরীক্ষা, বিষয়মুখ পরীক্ষা"
objective resolution,"উদ্দেশ্য রেজল্যুশন, বাস্তব প্রস্তাব, বাস্তব সংকল্প"
objectivity,"বস্তুনিষ্ঠতা, ব্যক্তিনিরপেক্ষতা, নৈর্ব্যক্তিকতা, বাস্তবধর্মিতা, বাস্তবানুগতা"
objector,"আপত্তিকারী, প্রতিবাদকারী"
oblate,কর্মী-সন্ন্যাসী
oblation,"নৈবেদ্য, অর্ঘ্য, উত্সর্গ, উত্সর্গীকৃত বস্তু, বলি"
obligate,"বাধ্য করা, বাধ্যতাজনক, অনিবার্য, বাধ্যতামূলক, অপরিহার্য, নিয়মিত, আবশ্যকীয়, প্রয়োজনীয়, দরকারী, আবশ্যক"
obligation,"আইনগত বাধ্যবাধকতা, দায়, কর্তব্যবন্ধন"
obligatory,"অবশ্যপালনীয়, অবশ্যকর্তব্য, আবশ্যিক"
oblige,প্রয়োজন
obliged,"কৃতজ্ঞ, বাধিত, অনুগৃহীত"
obliging,"ভদ্র, বাধ্যতাজনক, বাধ্যতামূলক, পরোপচিকীর্ষু, দয়ালু, উপকারেচ্ছু"
oblique,"বক্র, তেরছা, বাঁকা, আড়, তির্যক্, টেরা, টেড়া, অসমান্তরাল, অসরল, অসৎ"
obliquely,"পরোক্ষভাবে, ত্যারছাভাবে, তির্যকভাবে, কোণাকোণিভাবে"
obliqueness,"বক্রতা, তির্যক্ গতি, কুটিল গতি, ভ্রান্তি, ভ্রম, অনিয়ম, অন্যায়াচরণ"
obliterate,"মুছে ফেলা, ঘষে তুলে ফেলা, চিহ্নমাত্র না রাখা, বিলোপ করা, নিশ্চিহ্ন করা, ধ্বংস করা"
obliteration,"লোপ, ক্ষয়, ক্ষিতি, ধ্বংস, বিলোপসাধন"
oblivion,"ভুলে যাওয়া, বিস্মরণ, বিস্মৃতি"
oblivious,"ভুলো, অমনোযোগী, অন্যমনস্ক, বিস্মরণশীল"
obliviously,বিস্মৃতিজনকভাবে
obliviousness,"অন্যমনস্কতা, অমনোযোগিতা"
oblong,"আয়তক্ষেত্র, আয়তাকার জিনিস, আয়তক্ষেত্রাকার"
oblong size,"আয়তাকার, আয়তাকার"
obloquy,"নিন্দা, পরিবাদ, অপবাদ, বদনাম, কুখ্যাতি, লোকলজ্জা, লোকাপবাদ"
obnoxious,"আপত্তিকর, জঘন্য, বিরক্তিকর, দূষণীয়"
obnoxiously,"আপত্তিকরভাবে, জঘন্যভাবে"
obnoxiousness,জঘন্যতা
oboe,কাঠের তৈরি একধরনের সানাই-এর মতো বাদ্যযন্ত্র
obscene,"অশ্লীল, জঘন্য, অকথনীয়, অকথ্য, অশ্রাব্য, অবাচ্য, অভব্য, অবক্তব্য, অপাঠ্য, অনুচিত, কুতসিত, নোংরা, অসঙ্গত"
obscenities,"গালি, গালাগালি, গালিগালাজ, কটুকাটব্য"
obscenity,"অশ্লীলতা, অপবিত্রতা"
obscure,"অন্ধকার, আবছা, ম্যাড়মেড়ে, অনির্দিষ্ট"
obscured,"রাহুগ্রস্ত, ছন্ন"
obscurely,"দুর্বোধ্যতা, অস্পষ্টতা, দুরূহতা"
obsequies,"অন্ত্যেষ্টিক্রিয়া, সমাধি, শবসত্কার"
obsequious,"তোয়াজ, খোশামুদে, চাটুকার, ক্রীতদাসতুল্য"
obsequiousness,"তোষামোদ, খোশামোদ, চাটুকারিতা"
observable,"পর্যবেক্ষণযোগ্য, লক্ষণীয়, লক্ষ্য করার মতো"
observance,"আইন, নিয়মকানুন, রীতিনীতি, উদযাপন, অনুষ্ঠান, ধর্মীয় আচার-অনুষ্ঠান"
observant,"পর্যবেক্ষণশীল, হুঁশিয়ার, সজাগ, সতর্ক, চোখকান-খোলা"
observation,"পর্যবেক্ষণ, অবেক্ষণ, মন্তব্য, মনোযোগ, নিরীক্ষা, নিরীক্ষণ, প্রেক্ষা, বিলোকন, ক্রিয়াকর্ম পালন, টীকাটিপ্পনী"
observational,"পর্যবেক্ষণীয়, নিরীক্ষণীয়"
